action,align_mode,ask,bid,bos,bos_strength,breakevens,delta,dte,dtf_dir,entry,entry_model,expiry,greeks_conf,greeks_max_lots,htf_align,htf_dir,is_live,iv,iv_pct,iv_samples,kite_symbol,legs_json,lot_size,ltf_dir,ltp,margin_est,max_loss,max_lots,max_profit,mid,mkt_bias,mkt_risk_off,mkt_strength,net_premium,notes,pass_caps,quote_ts,reason,regime,regime_conf,right,risk_lots,score,sent_mult,session,side,signal_strength,sl,spot_symbol,spread_pct,strategy_type,strike,target,theta_day,time_stop_min,tradingsymbol,ts_signal,underlying,vega_1pct
BUY_PE,hard,56.85,55.35,NONE,0.0,,-0.8919895112610855,0,,56.85,ask,2026-02-24,high,0,True,DOWN,False,1.9872671430740358,0.5,2,NFO:ADANIGREEN26FEB1020PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1020,""tradingsymbol"":""ADANIGREEN26FEB1020PE"",""instrument_token"":15104514,""bid"":55.35,""ask"":56.85,""mid"":56.1,""ltp"":56.1,""oi"":53400.0,""volume"":60600.0,""spread_pct"":0.026737967914438502,""price_used"":56.85,""tag"":""long"",""iv"":1.9872671430740358,""delta"":-0.8919895112610855,""gamma"":0.0044482316882516835,""vega_1pct"":0.03896199408311818,""theta_day"":-22.305077993882247,""greeks_conf"":""high""}]",600,DOWN,56.1,34110.0,56.85,0,,56.1,BEARISH,True,0.6875,56.85,adx=16.5 | ivp=0.50 | dte=0 | spr=0.027 | fallback single-leg,False,,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,TREND,0.829445165073893,PE,0,-0.9826075762065555,1.136625,MID,SHORT,0.9826075762065555,28.425,NSE:ADANIGREEN,0.026737967914438502,BUY_PE,1020,102.33,-22.305077993882247,90,ADANIGREEN26FEB1020PE,None,ADANIGREEN,0.03896199408311818
BUY_PE,hard,318.3,314.85,NONE,0.0,,-0.9999999999999543,0,,318.3,ask,2026-02-24,low,0,True,DOWN,True,0.5,1.0,2,NFO:KAYNES26FEB4100PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":4100,""tradingsymbol"":""KAYNES26FEB4100PE"",""instrument_token"":32120578,""bid"":314.85,""ask"":318.3,""mid"":316.57500000000005,""ltp"":316.57500000000005,""oi"":25100.0,""volume"":9400.0,""spread_pct"":0.010897891494906383,""price_used"":318.3,""tag"":""long"",""iv"":0.5,""delta"":-0.9999999999999543,""gamma"":8.474929053265747e-15,""vega_1pct"":2.835543786597832e-13,""theta_day"":0.6739536867245315,""greeks_conf"":""low""}]",100,DOWN,316.57500000000005,31830.0,318.3,0,,316.57500000000005,BEARISH,True,0.6875,318.3,adx=26.6 | ivp=1.00 | dte=0 | spr=0.011 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.1051173209072744,1.136625,MID,SHORT,1.1051173209072744,159.15,NSE:KAYNES,0.010897891494906383,BUY_PE,4100,572.94,0.6739536867245315,90,KAYNES26FEB4100PE,None,KAYNES,2.835543786597832e-13
BUY_PE,hard,9.0,8.45,NONE,0.0,,-0.599089085393466,0,,9.0,ask,2026-02-24,high,0,True,DOWN,True,0.7463082237854004,1.0,2,NFO:KFINTECH26FEB1000PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1000,""tradingsymbol"":""KFINTECH26FEB1000PE"",""instrument_token"":28449026,""bid"":8.45,""ask"":9.0,""mid"":8.725,""ltp"":8.725,""oi"":57000.0,""volume"":117500.0,""spread_pct"":0.0630372492836677,""price_used"":9.0,""tag"":""long"",""iv"":0.7463082237854004,""delta"":-0.599089085393466,""gamma"":0.024054667963523055,""vega_1pct"":0.08324223420769272,""theta_day"":-18.099904618066518,""greeks_conf"":""high""}]",500,DOWN,8.725,4500.0,9.0,0,,8.725,BEARISH,True,0.6875,9.0,adx=25.9 | ivp=1.00 | dte=0 | spr=0.063 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.2902186160753197,1.136625,MID,SHORT,1.2902186160753197,4.5,NSE:KFINTECH,0.0630372492836677,BUY_PE,1000,16.2,-18.099904618066518,90,KFINTECH26FEB1000PE,None,KFINTECH,0.08324223420769272
BUY_CE,hard,10.4,10.1,NONE,0.0,,0.9933327315749254,0,,10.4,ask,2026-02-24,low,0,True,UP,True,0.5,1.0,2,NFO:KOTAKBANK26FEB420CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":420,""tradingsymbol"":""KOTAKBANK26FEB420CE"",""instrument_token"":32347394,""bid"":10.1,""ask"":10.4,""mid"":10.25,""ltp"":10.25,""oi"":2512000.0,""volume"":1342000.0,""spread_pct"":0.029268292682926897,""price_used"":10.4,""tag"":""long"",""iv"":0.5,""delta"":0.9933327315749254,""gamma"":0.004003192465759408,""vega_1pct"":0.0017407943972971946,""theta_day"":-0.3236487414030868,""greeks_conf"":""low""}]",2000,UP,10.25,20800.0,10.4,0,,10.25,BEARISH,True,0.6875,10.4,adx=32.1 | ivp=1.00 | dte=0 | spr=0.029 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,CE,0,0.8509870944345007,0.8195,MID,LONG,0.8509870944345007,5.2,NSE:KOTAKBANK,0.029268292682926897,BUY_CE,420,18.720000000000002,-0.3236487414030868,90,KOTAKBANK26FEB420CE,None,KOTAKBANK,0.0017407943972971946
BUY_PE,hard,117.0,114.5,NONE,0.0,,-0.9888319450743799,0,,117.0,ask,2026-02-24,low,0,True,DOWN,True,2.747192833374023,1.0,2,NFO:KPITTECH26FEB900PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":900,""tradingsymbol"":""KPITTECH26FEB900PE"",""instrument_token"":32518402,""bid"":114.5,""ask"":117.0,""mid"":115.75,""ltp"":115.75,""oi"":85000.0,""volume"":34000.0,""spread_pct"":0.02159827213822894,""price_used"":117.0,""tag"":""long"",""iv"":2.747192833374023,""delta"":-0.9888319450743799,""gamma"":0.0006299031896551559,""vega_1pct"":0.004976174521241084,""theta_day"":-3.860332391508307,""greeks_conf"":""low""}]",425,DOWN,115.75,49725.0,117.0,0,,115.75,BEARISH,True,0.6875,117.0,adx=35.9 | ivp=1.00 | dte=0 | spr=0.022 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.2319187225969015,1.136625,MID,SHORT,1.2319187225969015,58.5,NSE:KPITTECH,0.02159827213822894,BUY_PE,900,210.6,-3.860332391508307,90,KPITTECH26FEB900PE,None,KPITTECH,0.004976174521241084
BUY_CE,hard,29.0,28.2,BOS_UP,0.5296052631578867,,0.9999999696057078,0,,29.0,ask,2026-02-24,low,0,True,UP,False,0.5,1.0,2,NFO:LICHSGFIN26FEB500CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":500,""tradingsymbol"":""LICHSGFIN26FEB500CE"",""instrument_token"":28848898,""bid"":28.2,""ask"":29.0,""mid"":28.6,""ltp"":28.6,""oi"":187000.0,""volume"":8000.0,""spread_pct"":0.027972027972027996,""price_used"":29.0,""tag"":""long"",""iv"":0.5,""delta"":0.9999999696057078,""gamma"":2.9654984120357404e-08,""vega_1pct"":1.9470466203851374e-08,""theta_day"":-0.08219232756754125,""greeks_conf"":""low""}]",1000,UP,28.6,29000.0,29.0,0,,28.6,BEARISH,True,0.6875,29.0,adx=17.3 | ivp=1.00 | dte=0 | spr=0.028 | fallback single-leg,False,,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,VOLATILE,1.0,CE,0,0.5614492136156451,0.8195,MID,LONG,0.5614492136156451,14.5,NSE:LICHSGFIN,0.027972027972027996,BUY_CE,500,52.2,-0.08219232756754125,90,LICHSGFIN26FEB500CE,None,LICHSGFIN,1.9470466203851374e-08
BUY_CE,hard,12.15,11.55,NONE,0.0,,0.9070236980519947,0,,12.15,ask,2026-02-24,low,0,True,UP,False,0.5,1.0,2,NFO:LICI26FEB870CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":870,""tradingsymbol"":""LICI26FEB870CE"",""instrument_token"":33090818,""bid"":11.55,""ask"":12.15,""mid"":11.850000000000001,""ltp"":11.850000000000001,""oi"":282100.0,""volume"":225400.0,""spread_pct"":0.05063291139240503,""price_used"":12.15,""tag"":""long"",""iv"":0.5,""delta"":0.9070236980519947,""gamma"":0.01744183966679034,""vega_1pct"":0.03173251833127069,""theta_day"":-4.780918092583664,""greeks_conf"":""low""}]",700,UP,11.850000000000001,8505.0,12.15,0,,11.850000000000001,BEARISH,True,0.6875,12.15,adx=16.3 | ivp=1.00 | dte=0 | spr=0.051 | fallback single-leg,False,,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,VOLATILE,1.0,CE,0,0.5524138316172598,0.8195,MID,LONG,0.5524138316172598,6.075,NSE:LICI,0.05063291139240503,BUY_CE,870,21.87,-4.780918092583664,90,LICI26FEB870CE,None,LICI,0.03173251833127069
BUY_CE,hard,11.5,10.8,NONE,0.0,,0.5180925530397577,0,,11.5,ask,2026-02-24,high,0,True,UP,False,0.2800760172271728,1.0,2,NFO:LT26FEB4380CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":4380,""tradingsymbol"":""LT26FEB4380CE"",""instrument_token"":33627394,""bid"":10.8,""ask"":11.5,""mid"":11.15,""ltp"":11.15,""oi"":65975.0,""volume"":128800.0,""spread_pct"":0.0627802690582959,""quote_ts"":""2026-02-24T11:24:20"",""price_used"":11.5,""tag"":""long"",""iv"":0.2800760172271728,""delta"":0.5180925530397577,""gamma"":0.015026730870038339,""vega_1pct"":0.37738606283255877,""theta_day"":-31.362593501136253,""greeks_conf"":""high""}]",175,UP,11.15,2012.5,11.5,0,,11.15,BEARISH,True,0.6875,11.5,adx=35.6 | ivp=1.00 | dte=0 | spr=0.063 | watch-mode single-leg,False,2026-02-24T11:24:20,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,VOLATILE,1.0,CE,0,0.8726319524372574,0.8195,MID,LONG,0.8726319524372574,5.75,NSE:LT,0.0627802690582959,BUY_CE,4380,20.7,-31.362593501136253,90,LT26FEB4380CE,None,LT,0.37738606283255877
BUY_PE,hard,365.5,355.6,NONE,0.0,,-0.999999999997846,0,,365.5,ask,2026-02-24,low,0,True,DOWN,True,0.5,1.0,2,NFO:LTIM26FEB5000PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":5000,""tradingsymbol"":""LTIM26FEB5000PE"",""instrument_token"":29388290,""bid"":355.6,""ask"":365.5,""mid"":360.55,""ltp"":360.55,""oi"":21750.0,""volume"":6150.0,""spread_pct"":0.027458050201081618,""price_used"":365.5,""tag"":""long"",""iv"":0.5,""delta"":-0.999999999997846,""gamma"":3.0359641881871414e-13,""vega_1pct"":1.525944704987582e-11,""theta_day"":0.821894770516417,""greeks_conf"":""low""}]",150,DOWN,360.55,54825.0,365.5,0,,360.55,BEARISH,True,0.6875,365.5,adx=36.0 | ivp=1.00 | dte=0 | spr=0.027 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.2342104118121058,1.136625,MID,SHORT,1.2342104118121058,182.75,NSE:LTIM,0.027458050201081618,BUY_PE,5000,657.9,0.821894770516417,90,LTIM26FEB5000PE,None,LTIM,1.525944704987582e-11
BUY_CE,hard,12.0,11.25,NONE,0.0,,0.6980737891860148,0,,12.0,ask,2026-02-24,low,0,True,UP,True,0.5,1.0,2,NFO:LUPIN26FEB2240CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":2240,""tradingsymbol"":""LUPIN26FEB2240CE"",""instrument_token"":29499394,""bid"":11.25,""ask"":12.0,""mid"":11.625,""ltp"":11.625,""oi"":147050.0,""volume"":178925.0,""spread_pct"":0.06451612903225806,""price_used"":12.0,""tag"":""long"",""iv"":0.5,""delta"":0.6980737891860148,""gamma"":0.014326530780630332,""vega_1pct"":0.16974084158102834,""theta_day"":-25.14703989569811,""greeks_conf"":""low""}]",425,UP,11.625,5100.0,12.0,0,,11.625,BEARISH,True,0.6875,12.0,adx=22.1 | ivp=1.00 | dte=0 | spr=0.065 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,CE,0,0.753089931818825,0.8195,MID,LONG,0.753089931818825,6.0,NSE:LUPIN,0.06451612903225806,BUY_CE,2240,21.6,-25.14703989569811,90,LUPIN26FEB2240CE,None,LUPIN,0.16974084158102834
BUY_PE,hard,92.0,90.65,NONE,0.0,,-0.8117836192193976,0,,92.0,ask,2026-02-24,high,0,True,DOWN,True,1.2235839767189027,1.0,2,NFO:M&M26FEB3500PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":3500,""tradingsymbol"":""M&M26FEB3500PE"",""instrument_token"":29544706,""bid"":90.65,""ask"":92.0,""mid"":91.325,""ltp"":91.325,""oi"":143400.0,""volume"":78800.0,""spread_pct"":0.014782370654256713,""price_used"":92.0,""tag"":""long"",""iv"":1.2235839767189027,""delta"":-0.8117836192193976,""gamma"":0.002985237480908687,""vega_1pct"":0.19927394673839252,""theta_day"":-71.04715311667012,""greeks_conf"":""high""}]",200,DOWN,91.325,18400.0,92.0,0,,91.325,BEARISH,True,0.6875,92.0,adx=29.8 | ivp=1.00 | dte=0 | spr=0.015 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.3523110884261158,1.136625,MID,SHORT,1.3523110884261158,46.0,NSE:M&M,0.014782370654256713,BUY_PE,3500,165.6,-71.04715311667012,90,M&M26FEB3500PE,None,M&M,0.19927394673839252
BUY_CE,hard,17.0,16.45,NONE,0.0,,0.9820909055105956,0,,17.0,ask,2026-02-24,low,0,True,UP,True,0.5,1.0,2,NFO:MARICO26FEB790CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":790,""tradingsymbol"":""MARICO26FEB790CE"",""instrument_token"":34827266,""bid"":16.45,""ask"":17.0,""mid"":16.725,""ltp"":16.725,""oi"":79200.0,""volume"":42000.0,""spread_pct"":0.03288490284005983,""price_used"":17.0,""tag"":""long"",""iv"":0.5,""delta"":0.9820909055105956,""gamma"":0.00504887202504108,""vega_1pct"":0.007696040510345012,""theta_day"":-1.2564556686781476,""greeks_conf"":""low""}]",1200,UP,16.725,20400.0,17.0,0,,16.725,BEARISH,True,0.6875,17.0,adx=51.1 | ivp=1.00 | dte=0 | spr=0.033 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,CE,0,1.0372750589038957,0.8195,MID,LONG,1.0372750589038957,8.5,NSE:MARICO,0.03288490284005983,BUY_CE,790,30.6,-1.2564556686781476,90,MARICO26FEB790CE,None,MARICO,0.007696040510345012
BUY_PE,hard,289.95,277.15,NONE,0.0,,-0.7573368510003624,0,,289.95,ask,2026-02-24,high,0,True,DOWN,True,1.0242446267857552,1.0,2,NFO:MARUTI26FEB15200PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":15200,""tradingsymbol"":""MARUTI26FEB15200PE"",""instrument_token"":29999874,""bid"":277.15,""ask"":289.95,""mid"":283.54999999999995,""ltp"":283.54999999999995,""oi"":40200.0,""volume"":8250.0,""spread_pct"":0.04514195027332045,""price_used"":289.95,""tag"":""long"",""iv"":1.0242446267857552,""delta"":-0.7573368510003624,""gamma"":0.0009444326039260399,""vega_1pct"":1.0111136396439862,""theta_day"":-301.9641060280993,""greeks_conf"":""high""}]",50,DOWN,283.54999999999995,14497.5,289.95,0,,283.54999999999995,BEARISH,True,0.6875,289.95,adx=22.3 | ivp=1.00 | dte=0 | spr=0.045 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.2327080263894072,1.136625,MID,SHORT,1.2327080263894072,144.975,NSE:MARUTI,0.04514195027332045,BUY_PE,15200,521.91,-301.9641060280993,90,MARUTI26FEB15200PE,None,MARUTI,1.0111136396439862
BUY_PE,hard,253.15,248.65,NONE,0.0,,-0.9372879051377465,0,,253.15,ask,2026-02-24,low,0,True,DOWN,True,3.0746463811645506,1.0,2,NFO:MAZDOCK26FEB2500PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":2500,""tradingsymbol"":""MAZDOCK26FEB2500PE"",""instrument_token"":30165250,""bid"":248.65,""ask"":253.15,""mid"":250.9,""ltp"":250.9,""oi"":83400.0,""volume"":19200.0,""spread_pct"":0.017935432443204464,""price_used"":253.15,""tag"":""long"",""iv"":3.0746463811645506,""delta"":-0.9372879051377465,""gamma"":0.0008239192525103009,""vega_1pct"":0.06002203645719296,""theta_day"":-53.77111041444745,""greeks_conf"":""low""}]",200,DOWN,250.9,50630.0,253.15,0,,250.9,BEARISH,True,0.6875,253.15,adx=54.5 | ivp=1.00 | dte=0 | spr=0.018 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.4844810750273527,1.136625,MID,SHORT,1.4844810750273527,126.575,NSE:MAZDOCK,0.017935432443204464,BUY_PE,2500,455.67,-53.77111041444745,90,MAZDOCK26FEB2500PE,None,MAZDOCK,0.06002203645719296
BUY_CE,hard,13.0,12.5,NONE,0.0,,0.6201549651104614,0,,13.0,ask,2026-02-24,high,0,True,UP,False,0.4327020242996216,1.0,2,NFO:MCX26FEB2400CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":2400,""tradingsymbol"":""MCX26FEB2400CE"",""instrument_token"":30227970,""bid"":12.5,""ask"":13.0,""mid"":12.75,""ltp"":12.75,""oi"":645625.0,""volume"":1133750.0,""spread_pct"":0.0392156862745098,""quote_ts"":""2026-02-24T11:24:35"",""price_used"":13.0,""tag"":""long"",""iv"":0.4327020242996216,""delta"":0.6201549651104614,""gamma"":0.016921781611469445,""vega_1pct"":0.19794718716971554,""theta_day"":-25.382077222500314,""greeks_conf"":""high""}]",625,UP,12.75,8125.0,13.0,0,,12.75,BEARISH,True,0.6875,13.0,adx=12.1 | ivp=1.00 | dte=0 | spr=0.039 | watch-mode single-leg,False,2026-02-24T11:24:35,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,VOLATILE,1.0,CE,0,0.6004752449795018,0.8195,MID,LONG,0.6004752449795018,6.5,NSE:MCX,0.0392156862745098,BUY_CE,2400,23.400000000000002,-25.382077222500314,90,MCX26FEB2400CE,None,MCX,0.19794718716971554
BUY_PE,hard,31.8,31.6,NONE,0.0,,-0.46936120853267504,0,,31.8,ask,2026-02-24,high,0,True,DOWN,False,0.3008851866493225,1.0,2,NFO:MIDCPNIFTY26FEB13425PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":13425,""tradingsymbol"":""MIDCPNIFTY26FEB13425PE"",""instrument_token"":16196866,""bid"":31.6,""ask"":31.8,""mid"":31.700000000000003,""ltp"":31.700000000000003,""oi"":582360.0,""volume"":10584840.0,""spread_pct"":0.006309148264984204,""quote_ts"":""2026-02-24T11:24:43"",""price_used"":31.8,""tag"":""long"",""iv"":0.3008851866493225,""delta"":-0.46936120853267504,""gamma"":0.004556385129610625,""vega_1pct"":1.1540703214201398,""theta_day"":-100.89252319595269,""greeks_conf"":""high""}]",120,DOWN,31.700000000000003,3816.0,31.8,0,,31.700000000000003,BEARISH,True,0.6875,31.8,adx=14.3 | ivp=1.00 | dte=0 | spr=0.006 | watch-mode single-leg,False,2026-02-24T11:24:43,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,VOLATILE,1.0,PE,0,-0.8694181044793808,1.136625,MID,SHORT,0.8694181044793808,15.9,NSE:NIFTY MID SELECT,0.006309148264984204,BUY_PE,13425,57.24,-100.89252319595269,90,MIDCPNIFTY26FEB13425PE,None,MIDCPNIFTY,1.1540703214201398
BUY_PE,hard,188.3,184.0,NONE,0.0,,-0.9999999999999383,0,,188.3,ask,2026-02-24,low,0,True,DOWN,True,0.5,1.0,2,NFO:MPHASIS26FEB2450PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":2450,""tradingsymbol"":""MPHASIS26FEB2450PE"",""instrument_token"":35984898,""bid"":184.0,""ask"":188.3,""mid"":186.15,""ltp"":186.15,""oi"":55550.0,""volume"":5775.0,""spread_pct"":0.023099650819231862,""price_used"":188.3,""tag"":""long"",""iv"":0.5,""delta"":-0.9999999999999383,""gamma"":1.905540349857395e-14,""vega_1pct"":2.2730888247313265e-13,""theta_day"":0.4027284519031715,""greeks_conf"":""low""}]",275,DOWN,186.15,51782.5,188.3,0,,186.15,BEARISH,True,0.6875,188.3,adx=49.9 | ivp=1.00 | dte=0 | spr=0.023 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.4220144001783088,1.136625,MID,SHORT,1.4220144001783088,94.15,NSE:MPHASIS,0.023099650819231862,BUY_PE,2450,338.94000000000005,0.4027284519031715,90,MPHASIS26FEB2450PE,None,MPHASIS,2.2730888247313265e-13
BUY_PE,hard,21.3,21.0,NONE,0.0,,-0.9999999914799048,0,,21.3,ask,2026-02-24,low,0,True,DOWN,False,0.5,1.0,2,NFO:NATIONALUM26FEB360PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":360,""tradingsymbol"":""NATIONALUM26FEB360PE"",""instrument_token"":10567682,""bid"":21.0,""ask"":21.3,""mid"":21.15,""ltp"":21.15,""oi"":967500.0,""volume"":116250.0,""spread_pct"":0.014184397163120602,""price_used"":21.3,""tag"":""long"",""iv"":0.5,""delta"":-0.9999999914799048,""gamma"":1.352734906619277e-08,""vega_1pct"":3.619483975923986e-09,""theta_day"":0.05917589396855629,""greeks_conf"":""low""}]",3750,DOWN,21.15,79875.0,21.3,0,,21.15,BEARISH,True,0.6875,21.3,adx=16.1 | ivp=1.00 | dte=0 | spr=0.014 | fallback single-leg,False,,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,VOLATILE,1.0,PE,0,-0.7635595711165195,1.136625,MID,SHORT,0.7635595711165195,10.65,NSE:NATIONALUM,0.014184397163120602,BUY_PE,360,38.34,0.05917589396855629,90,NATIONALUM26FEB360PE,None,NATIONALUM,3.619483975923986e-09
BUY_PE,hard,166.25,163.65,NONE,0.0,,-1.0,0,,166.25,ask,2026-02-24,low,0,True,DOWN,True,0.5,1.0,2,NFO:NAUKRI26FEB1200PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1200,""tradingsymbol"":""NAUKRI26FEB1200PE"",""instrument_token"":30691586,""bid"":163.65,""ask"":166.25,""mid"":164.95,""ltp"":164.95,""oi"":356625.0,""volume"":7500.0,""spread_pct"":0.01576235222794783,""price_used"":166.25,""tag"":""long"",""iv"":0.5,""delta"":-1.0,""gamma"":2.0966698260869745e-43,""vega_1pct"":5.227994224201224e-43,""theta_day"":0.19725475346798704,""greeks_conf"":""low""}]",375,DOWN,164.95,62343.75,166.25,0,,164.95,BEARISH,True,0.6875,166.25,adx=47.4 | ivp=1.00 | dte=0 | spr=0.016 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.3880591695555091,1.136625,MID,SHORT,1.3880591695555091,83.125,NSE:NAUKRI,0.01576235222794783,BUY_PE,1200,299.25,0.19725475346798704,90,NAUKRI26FEB1200PE,None,NAUKRI,5.227994224201224e-43
BUY_PE,hard,10.68,10.31,NONE,0.0,,-0.9784928026163043,0,,10.68,ask,2026-02-24,high,0,True,DOWN,False,2.3706059946289066,1.0,2,NFO:NBCC26FEB105PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":105,""tradingsymbol"":""NBCC26FEB105PE"",""instrument_token"":36422146,""bid"":10.31,""ask"":10.68,""mid"":10.495000000000001,""ltp"":10.495000000000001,""oi"":500500.0,""volume"":84500.0,""spread_pct"":0.03525488327775123,""price_used"":10.68,""tag"":""long"",""iv"":2.3706059946289066,""delta"":-0.9784928026163043,""gamma"":0.010638380328844585,""vega_1pct"":0.0010512848949998119,""theta_day"":-0.7150539295627798,""greeks_conf"":""high""}]",6500,DOWN,10.495000000000001,69420.0,10.68,0,,10.495000000000001,BEARISH,True,0.6875,10.68,adx=10.6 | ivp=1.00 | dte=0 | spr=0.035 | fallback single-leg,False,,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,VOLATILE,1.0,PE,0,-0.8096355336951443,1.136625,MID,SHORT,0.8096355336951443,5.34,NSE:NBCC,0.03525488327775123,BUY_PE,105,19.224,-0.7150539295627798,90,NBCC26FEB105PE,None,NBCC,0.0010512848949998119
BUY_CE,hard,36.15,34.35,NONE,0.0,,0.9945925477881945,0,,36.15,ask,2026-02-24,low,0,True,UP,False,0.5,1.0,2,NFO:NESTLEIND26FEB1280CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":1280,""tradingsymbol"":""NESTLEIND26FEB1280CE"",""instrument_token"":30941442,""bid"":34.35,""ask"":36.15,""mid"":35.25,""ltp"":35.25,""oi"":83000.0,""volume"":8000.0,""spread_pct"":0.051063829787233964,""price_used"":36.15,""tag"":""long"",""iv"":0.5,""delta"":0.9945925477881945,""gamma"":0.0010913974960674257,""vega_1pct"":0.0044046936192380206,""theta_day"":-0.8561475139808279,""greeks_conf"":""low""}]",500,UP,35.25,18075.0,36.15,0,,35.25,BEARISH,True,0.6875,36.15,adx=14.8 | ivp=1.00 | dte=0 | spr=0.051 | fallback single-leg,False,,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,VOLATILE,1.0,CE,0,0.5374437236915864,0.8195,MID,LONG,0.5374437236915864,18.075,NSE:NESTLEIND,0.051063829787233964,BUY_CE,1280,65.07,-0.8561475139808279,90,NESTLEIND26FEB1280CE,None,NESTLEIND,0.0044046936192380206
BUY_PE,hard,10.65,10.13,NONE,0.0,,-0.96805411016495,0,,10.65,ask,2026-02-24,low,0,True,DOWN,False,3.1787113017578124,1.0,2,NFO:NHPC26FEB85PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":85,""tradingsymbol"":""NHPC26FEB85PE"",""instrument_token"":36747522,""bid"":10.13,""ask"":10.65,""mid"":10.39,""ltp"":10.39,""oi"":595200.0,""volume"":44800.0,""spread_pct"":0.05004812319538013,""price_used"":10.65,""tag"":""long"",""iv"":3.1787113017578124,""delta"":-0.96805411016495,""gamma"":0.013983906059798294,""vega_1pct"":0.0011557100452633774,""theta_day"":-1.0656051093360002,""greeks_conf"":""low""}]",6400,DOWN,10.39,68160.0,10.65,0,,10.39,BEARISH,True,0.6875,10.65,adx=21.0 | ivp=1.00 | dte=0 | spr=0.050 | fallback single-leg,False,,Trigger SHORT when RSI closes <= 48 AND price closes below EMA_fast.,VOLATILE,1.0,PE,0,-0.8294345079945545,1.136625,MID,SHORT,0.8294345079945545,5.325,NSE:NHPC,0.05004812319538013,BUY_PE,85,19.17,-1.0656051093360002,90,NHPC26FEB85PE,None,NHPC,0.0011557100452633774
